Date,Open,High,Low,Close,Adj Close,Volume
2017-01-02,542.000000,545.000000,536.174988,542.549988,532.446594,3244916
2017-01-03,544.924988,548.500000,540.549988,544.700012,534.556519,2941502
2017-01-04,546.450012,546.500000,532.150024,533.575012,523.638672,4751094
2017-01-05,535.500000,539.950012,534.375000,538.700012,528.668274,3992966
2017-01-06,537.099976,542.500000,536.549988,537.474976,527.466003,3586854
2017-01-09,538.500000,543.000000,535.500000,538.849976,528.815430,2390514
2017-01-10,540.000000,547.200012,540.000000,544.924988,534.777283,5188800
2017-01-11,547.500000,547.849976,542.000000,543.025024,532.912781,5246422
2017-01-12,543.500000,545.174988,539.900024,541.650024,531.563354,1998728
2017-01-13,542.275024,548.750000,542.275024,545.200012,535.047241,3307338
2017-01-16,544.974976,546.974976,536.974976,538.125000,528.103943,5492010
2017-01-17,532.500000,534.000000,519.250000,520.625000,510.929871,17936580
2017-01-18,521.299988,524.000000,514.375000,516.275024,506.660858,7254142
2017-01-19,517.575012,522.650024,515.500000,516.849976,507.225128,6987456
2017-01-20,516.974976,518.724976,511.950012,512.900024,503.348694,4016164
2017-01-23,510.899994,515.500000,506.399994,507.950012,498.490906,6267066
2017-01-24,508.500000,514.400024,508.500000,513.650024,504.084747,4306182
2017-01-25,516.000000,516.349976,508.075012,508.649994,499.177856,10906460
2017-01-27,510.125000,514.450012,509.500000,512.549988,503.005188,9994478
2017-01-30,512.474976,523.224976,512.400024,522.400024,512.671814,7167512
2017-01-31,523.424988,526.900024,520.150024,522.599976,512.868042,6914730
2017-02-01,523.049988,525.450012,517.599976,524.825012,515.051636,5171596
2017-02-02,525.000000,525.400024,519.125000,521.750000,512.033875,4159816
2017-02-03,523.000000,525.224976,515.049988,516.825012,507.200623,6043502
2017-02-06,518.500000,522.450012,516.025024,520.825012,511.126129,4567964
2017-02-07,521.000000,521.174988,513.599976,515.450012,505.851257,4528490
2017-02-08,515.450012,519.125000,511.000000,512.575012,503.029755,7420188
2017-02-09,514.000000,517.000000,513.400024,516.375000,506.759003,4508432
2017-02-10,517.500000,517.775024,512.775024,515.075012,505.483185,5723062
2017-02-13,516.500000,517.000000,511.000000,514.924988,505.335999,3915976
2017-02-14,517.500000,526.450012,514.950012,524.900024,515.125244,8340828
2017-02-15,526.450012,528.750000,522.625000,525.650024,515.861267,6965690
2017-02-16,526.275024,534.724976,526.275024,533.750000,523.810425,8985694
2017-02-17,533.250000,539.099976,529.224976,537.750000,527.735962,6787712
2017-02-20,535.275024,539.424988,533.250000,537.700012,527.686890,5326254
2017-02-21,537.599976,545.474976,536.525024,544.099976,533.967651,6485580
2017-02-22,546.500000,605.825012,546.000000,603.750000,592.506897,58207852
2017-02-23,606.799988,611.000000,589.674988,591.375000,580.362305,28458468
2017-02-27,595.250000,628.400024,595.174988,619.450012,607.914551,38137822
2017-02-28,616.000000,624.000000,614.250000,619.025024,607.497437,16509062
2017-03-01,620.049988,622.200012,615.000000,617.250000,605.755493,11148306
2017-03-02,618.950012,627.349976,613.525024,618.375000,606.859497,8258066
2017-03-03,620.775024,643.900024,620.775024,629.275024,617.556580,38541702
2017-03-06,634.500000,656.000000,632.625000,652.674988,640.520752,30504308
2017-03-07,659.424988,663.500000,648.075012,652.474976,640.324463,19233700
2017-03-08,653.849976,653.849976,643.049988,645.599976,633.577515,19812206
2017-03-09,645.000000,649.000000,640.750000,643.375000,631.394043,14215340
2017-03-10,645.125000,648.000000,630.599976,640.825012,628.891479,11331136
2017-03-14,659.375000,659.500000,642.625000,644.750000,632.743408,12693240
2017-03-15,645.525024,658.150024,645.200012,652.474976,640.324463,11021316
2017-03-16,655.000000,655.200012,646.799988,648.825012,636.742493,7279928
2017-03-17,654.000000,659.974976,649.025024,650.349976,638.239075,10390152
2017-03-20,653.000000,653.125000,639.174988,640.400024,628.474426,5883428
2017-03-21,641.099976,641.950012,629.650024,631.900024,620.132690,10330214
2017-03-22,626.000000,632.950012,623.275024,629.849976,618.120789,9276676
2017-03-23,631.575012,638.775024,629.000000,636.650024,624.794250,5398180
2017-03-24,637.049988,646.000000,634.224976,643.375000,631.394043,7443822
2017-03-27,635.549988,639.375000,623.599976,625.549988,613.900879,14836244
2017-03-28,629.000000,632.000000,621.049988,622.875000,611.275757,9923868
2017-03-29,625.849976,630.000000,616.674988,628.325012,616.624268,8651574
2017-03-30,627.500000,637.375000,626.500000,635.325012,623.493896,12737718
2017-03-31,633.000000,668.825012,633.000000,660.450012,648.151062,20751038
2017-04-03,671.000000,690.250000,668.525024,687.325012,674.525574,20520654
2017-04-05,697.599976,709.000000,690.049988,707.500000,694.324768,18434720
2017-04-06,704.500000,724.450012,701.099976,719.250000,705.856018,23142150
2017-04-07,710.650024,717.000000,701.275024,703.299988,690.203064,14572302
2017-04-10,705.000000,712.450012,688.650024,690.674988,677.813110,14066282
2017-04-11,693.924988,700.224976,685.049988,686.174988,673.396973,14743454
2017-04-12,691.400024,693.224976,675.575012,677.000000,664.392822,12548430
2017-04-13,677.000000,686.700012,673.674988,682.400024,669.692322,5812376
2017-04-17,682.500000,697.775024,682.500000,695.924988,682.965332,5411708
2017-04-18,699.974976,705.000000,683.500000,685.099976,672.341980,7322166
2017-04-19,684.500000,691.275024,678.775024,684.400024,671.655029,5290584
2017-04-20,689.500000,693.400024,682.049988,684.775024,672.023010,3837224
2017-04-21,690.250000,710.500000,689.275024,701.250000,688.191223,13820554
2017-04-24,704.525024,717.500000,700.099976,708.700012,695.502563,11663462
2017-04-25,730.000000,733.875000,713.049988,716.400024,703.059143,16807408
2017-04-26,717.500000,720.025024,701.299988,708.224976,695.036316,7663550
2017-04-27,708.500000,712.075012,701.099976,704.750000,691.626038,5747310
2017-04-28,704.875000,710.150024,695.500000,697.599976,684.609192,5416808
2017-05-02,701.000000,701.000000,683.150024,685.275024,672.513733,8499368
2017-05-03,688.450012,690.375000,682.500000,685.049988,672.292908,4343098
2017-05-04,687.500000,689.799988,677.025024,678.974976,666.330994,6567622
2017-05-05,680.799988,683.674988,662.500000,664.125000,651.757568,7131086
2017-05-08,665.000000,669.750000,659.174988,660.700012,648.396362,7345170
2017-05-09,662.000000,666.825012,660.125000,665.174988,652.788025,9649022
2017-05-10,667.400024,681.799988,665.325012,679.549988,666.895386,10471864
2017-05-11,682.049988,684.875000,675.825012,679.775024,667.116211,6301512
2017-05-12,680.025024,682.000000,672.025024,675.224976,662.650818,3439458
2017-05-15,678.200012,678.200012,666.750000,672.049988,659.534973,3080426
2017-05-16,673.025024,688.450012,670.500000,678.150024,665.521423,5785894
2017-05-17,676.500000,682.974976,673.875000,676.549988,663.951172,4500608
2017-05-18,670.125000,675.000000,662.049988,663.674988,651.315918,4475832
2017-05-19,666.500000,667.849976,655.000000,659.424988,647.145020,5857766
2017-05-22,663.250000,666.799988,657.599976,662.075012,649.745728,4023718
2017-05-23,662.849976,664.924988,651.000000,652.775024,640.618958,4216446
2017-05-24,653.750000,656.849976,647.549988,648.849976,636.767029,6549608
2017-05-25,650.000000,656.200012,648.224976,651.224976,639.097778,11850670
2017-05-26,651.974976,672.200012,650.000000,668.650024,656.198303,9797278
2017-05-29,668.500000,682.724976,667.799988,678.450012,665.815857,10982340
2017-05-30,677.950012,682.349976,674.250000,679.674988,667.018005,4415454
2017-05-31,683.500000,683.974976,667.900024,670.349976,657.866638,7508198
2017-06-01,666.349976,670.000000,661.500000,664.125000,651.757568,4358656
2017-06-02,667.500000,669.349976,658.500000,662.375000,650.040222,5255130
2017-06-05,663.125000,670.500000,657.924988,664.674988,652.297363,4953412
2017-06-06,666.974976,666.974976,655.500000,656.400024,644.176453,4384712
2017-06-07,655.599976,671.000000,654.500000,669.500000,657.032471,5119908
2017-06-08,670.000000,672.400024,664.025024,665.849976,653.450378,3613042
2017-06-09,672.549988,676.474976,665.500000,667.849976,655.413208,6325604
2017-06-12,663.275024,664.875000,658.500000,659.724976,647.439514,3855026
2017-06-13,660.299988,663.500000,655.500000,657.174988,644.936951,2754582
2017-06-14,657.950012,680.000000,657.950012,678.750000,666.110229,24202054
2017-06-15,680.000000,697.500000,679.549988,691.974976,679.088928,12933608
2017-06-16,694.549988,697.900024,684.650024,694.400024,681.468811,14954314
2017-06-19,695.099976,707.900024,695.099976,704.625000,691.503357,6965824
2017-06-20,704.500000,711.049988,703.724976,706.174988,693.024536,4636798
2017-06-21,703.900024,714.000000,702.125000,711.000000,697.759705,9139886
2017-06-22,714.724976,722.700012,713.849976,716.325012,702.985535,10111884
2017-06-23,718.000000,721.000000,715.299988,717.924988,704.555664,14237664
2017-06-27,716.000000,721.500000,712.500000,718.575012,705.193665,14899756
2017-06-28,719.974976,719.974976,697.775024,699.250000,686.228455,7117076
2017-06-29,700.000000,705.000000,695.049988,696.349976,683.382507,5896644
2017-06-30,696.000000,696.200012,687.525024,690.000000,677.150696,3572422
2017-07-03,694.099976,697.349976,685.500000,690.525024,677.666016,4203772
2017-07-04,695.000000,713.549988,694.500000,710.974976,697.735107,8602400
2017-07-05,714.724976,723.724976,712.000000,721.325012,707.892395,12439044
2017-07-06,724.349976,725.000000,719.000000,721.275024,707.843323,6213034
2017-07-07,721.500000,748.875000,720.000000,745.575012,731.690857,16387270
2017-07-10,747.549988,750.450012,744.549988,746.424988,732.524963,1602158
2017-07-11,750.500000,752.200012,743.500000,747.174988,733.261047,9598458
2017-07-12,749.700012,762.500000,748.750000,755.549988,741.479980,7819594
2017-07-13,754.375000,762.500000,753.075012,761.049988,752.302551,10519518
2017-07-14,760.000000,768.000000,757.775024,766.875000,758.060608,9386022
2017-07-17,768.500000,779.799988,768.500000,775.875000,766.957153,8571618
2017-07-18,773.400024,775.900024,755.500000,759.950012,751.215210,8978824
2017-07-19,756.299988,769.000000,756.299988,766.474976,757.665161,5390082
2017-07-20,769.875000,775.000000,761.849976,764.450012,755.663452,6229372
2017-07-21,775.000000,795.849976,772.474976,792.500000,783.391052,44410224
2017-07-24,800.000000,812.450012,792.500000,807.625000,798.342224,19854458
2017-07-25,812.349976,812.474976,798.799988,801.075012,791.867493,9172158
2017-07-26,802.099976,814.950012,800.549988,811.375000,802.049072,10036778
2017-07-27,814.000000,815.750000,794.174988,797.400024,788.234802,8416142
2017-07-28,795.625000,802.974976,789.000000,797.224976,788.061707,6552046
2017-07-31,800.974976,809.400024,798.000000,807.599976,798.317505,7574068
2017-08-01,811.375000,811.375000,795.750000,801.799988,792.584106,5628596
2017-08-02,805.000000,817.849976,804.049988,814.599976,805.237000,9502770
2017-08-03,813.424988,832.450012,808.525024,825.049988,815.566895,9009552
2017-08-04,831.500000,831.500000,807.549988,811.075012,801.752563,8494090
2017-08-07,815.799988,815.799988,806.275024,808.174988,798.885864,4360036
2017-08-08,809.000000,810.525024,793.400024,801.275024,792.065186,5011136
2017-08-09,800.750000,810.000000,792.500000,799.400024,790.211792,4771286
2017-08-10,796.525024,803.325012,788.974976,792.174988,783.069824,4657686
2017-08-11,775.474976,790.000000,766.500000,773.125000,764.238708,7770128
2017-08-14,780.500000,792.250000,780.500000,786.525024,777.484802,6144598
2017-08-16,786.000000,788.000000,775.099976,783.049988,774.049622,6206788
2017-08-17,784.500000,798.825012,780.575012,783.549988,774.543945,7236358
2017-08-18,782.000000,788.900024,776.575012,787.700012,778.646240,3628022
2017-08-21,788.500000,792.075012,780.125000,782.200012,773.209412,3462376
2017-08-22,786.000000,789.950012,778.025024,780.025024,771.059509,4358460
2017-08-23,782.424988,793.275024,776.575012,791.025024,781.932983,3803648
2017-08-24,795.000000,796.549988,782.250000,784.025024,775.013489,5785142
2017-08-28,789.525024,790.974976,780.599976,783.275024,774.272095,5630656
2017-08-29,780.924988,783.750000,765.000000,766.075012,757.269836,6932842
2017-08-30,773.775024,784.400024,770.625000,782.049988,773.061157,4724774
2017-08-31,787.500000,798.724976,787.000000,797.250000,788.086487,11476990
2017-09-01,799.924988,808.299988,799.500000,805.049988,795.796814,7054954
2017-09-04,807.750000,818.075012,797.924988,806.674988,797.403137,9856750
2017-09-05,815.000000,817.424988,810.525024,816.299988,806.917480,11528262
2017-09-06,813.200012,826.250000,811.400024,822.700012,813.243958,22285024
2017-09-07,823.000000,832.500000,815.000000,818.099976,808.696777,7408536
2017-09-08,820.000000,823.250000,812.099976,816.900024,807.510681,6056729
2017-09-11,821.299988,826.849976,816.549988,817.900024,808.499146,5801712
2017-09-12,822.750000,825.000000,817.000000,823.750000,814.281860,2971669
2017-09-13,824.000000,859.900024,822.000000,849.000000,839.241638,13430225
2017-09-14,855.799988,861.500000,842.000000,843.849976,834.150818,5425486
2017-09-15,842.000000,852.849976,834.750000,841.799988,832.124390,13072853
2017-09-18,850.000000,851.049988,843.099976,845.549988,835.831299,2314174
2017-09-19,848.700012,848.750000,837.000000,838.599976,828.961182,3528729
2017-09-20,856.099976,872.500000,845.099976,847.150024,837.412964,11402965
2017-09-21,847.000000,851.700012,836.250000,841.349976,831.679565,5920552
2017-09-22,839.900024,839.900024,813.200012,817.400024,808.004883,5620443
2017-09-25,815.000000,827.950012,805.200012,821.549988,812.107117,6505309
2017-09-26,821.700012,827.049988,812.200012,820.099976,810.673828,4829571
2017-09-27,825.599976,825.700012,795.500000,799.150024,789.964661,8434196
2017-09-28,799.650024,802.900024,780.200012,786.450012,777.410583,13508179
2017-09-29,791.750000,793.400024,779.099976,780.900024,771.924377,7619230
2017-10-03,795.000000,803.849976,785.349976,798.349976,789.173828,8387059
2017-10-04,799.200012,824.950012,795.599976,818.849976,809.438171,8643924
2017-10-05,825.000000,828.450012,818.650024,824.150024,814.677307,4860479
2017-10-06,824.000000,839.349976,822.599976,837.049988,827.428955,5942106
2017-10-09,839.000000,839.799988,828.000000,830.650024,821.102600,4046109
2017-10-10,831.000000,847.299988,831.000000,843.200012,833.508362,6734986
2017-10-11,845.299988,858.400024,836.000000,840.150024,830.493347,7049800
2017-10-12,842.099976,876.799988,842.099976,872.750000,862.718628,8522926
2017-10-13,879.299988,890.700012,873.349976,876.450012,866.376160,9833512
2017-10-16,879.000000,892.000000,861.299988,876.799988,866.722107,14633539
2017-10-17,878.000000,884.000000,867.200012,874.349976,864.300232,6354084
2017-10-18,877.400024,917.900024,875.000000,914.500000,903.988831,16765178
2017-10-19,915.799988,921.900024,903.000000,909.900024,899.441711,3664082
2017-10-23,912.900024,944.700012,909.099976,939.750000,928.948608,12551649
2017-10-24,947.700012,947.700012,928.200012,934.250000,923.511780,6335308
2017-10-25,940.099976,945.900024,929.500000,939.900024,929.096863,4577050
2017-10-26,940.000000,957.799988,931.000000,947.400024,936.510681,7698704
2017-10-27,950.000000,956.700012,925.700012,929.849976,919.162354,5256749
2017-10-30,934.000000,945.549988,930.599976,942.500000,931.666992,3576533
2017-10-31,944.950012,945.750000,932.200012,940.849976,930.035889,4345360
2017-11-01,947.750000,957.799988,945.750000,952.549988,941.601440,8033040
2017-11-02,952.799988,956.500000,944.250000,946.599976,935.719788,4698609
2017-11-03,955.950012,955.950012,940.150024,945.299988,934.434814,2193730
2017-11-06,942.500000,942.500000,929.000000,932.500000,921.781921,4460799
2017-11-07,933.349976,935.000000,903.049988,906.700012,896.278442,9347943
2017-11-08,902.500000,906.000000,884.099976,887.799988,877.595642,8115980
2017-11-09,894.750000,909.900024,892.049988,900.500000,890.149719,6860798
2017-11-10,900.950012,900.950012,879.200012,883.849976,873.691040,6365174
2017-11-13,885.000000,891.900024,873.500000,875.250000,865.189941,4155011
2017-11-14,875.000000,895.000000,873.000000,886.700012,876.508362,5706105
2017-11-15,884.500000,890.599976,877.950012,883.700012,873.542847,6981872
2017-11-16,885.500000,906.000000,885.500000,903.849976,893.461182,6931038
2017-11-17,918.950012,924.900024,908.500000,911.900024,901.418701,5586242
2017-11-20,906.200012,924.349976,905.000000,920.849976,910.265808,4220192
2017-11-21,926.799988,939.650024,925.500000,932.549988,921.831299,5980763
2017-11-22,937.450012,938.650024,923.450012,930.750000,920.052002,5055490
2017-11-23,931.000000,949.900024,926.650024,947.000000,936.115234,7329126
2017-11-24,950.000000,959.500000,947.400024,951.099976,940.168091,6394443
2017-11-27,947.250000,957.500000,944.000000,951.349976,940.415222,4680074
2017-11-28,949.849976,951.349976,938.099976,943.349976,932.507202,4641893
2017-11-29,941.849976,950.000000,941.000000,946.000000,935.126709,3674864
2017-11-30,941.450012,941.450012,919.500000,921.549988,910.957703,9434893
2017-12-01,924.450012,931.250000,907.700012,910.099976,899.639343,5081389
2017-12-04,913.500000,913.799988,897.349976,901.599976,891.237061,4618847
2017-12-05,901.049988,920.750000,895.450012,913.700012,903.197998,8369174
2017-12-06,910.000000,930.299988,908.799988,926.650024,915.999207,11007689
2017-12-07,930.049988,936.000000,923.000000,931.549988,920.842834,5529565
2017-12-08,933.849976,936.950012,919.049988,921.000000,910.414124,5588486
2017-12-11,922.450012,926.000000,913.549988,916.150024,905.619873,4933853
2017-12-12,915.950012,929.000000,908.000000,915.599976,905.076111,7215014
2017-12-13,916.900024,924.950012,910.700012,914.650024,904.137085,4182097
2017-12-14,919.000000,924.900024,908.750000,921.500000,910.908325,5021130
2017-12-15,931.000000,932.950012,917.700012,919.750000,909.178406,11158706
2017-12-18,911.950012,932.650024,862.650024,921.000000,910.414124,8494801
2017-12-19,923.599976,927.000000,920.000000,925.950012,915.307190,4064982
2017-12-20,925.900024,927.400024,917.000000,918.150024,907.596863,4774414
2017-12-21,918.450012,923.950012,910.000000,912.950012,902.456604,4147162
2017-12-22,914.650024,922.400024,909.299988,920.400024,909.820984,4872675
2017-12-26,924.849976,938.900024,918.150024,929.799988,919.112915,5301456
2017-12-27,933.000000,937.500000,919.000000,923.750000,913.132507,4352384
2017-12-28,925.250000,934.400024,919.099976,924.200012,913.577332,7091515
2017-12-29,926.500000,932.299988,918.500000,921.049988,910.463501,5069838
2018-01-01,922.700012,922.700012,907.500000,909.750000,899.293396,4321686
2018-01-02,913.000000,919.549988,906.400024,911.150024,900.677307,4342815
2018-01-03,925.000000,926.000000,913.049988,914.799988,904.285339,6175312
2018-01-04,918.150024,921.799988,915.700012,920.299988,909.722107,4118581
2018-01-05,921.799988,926.900024,920.250000,923.250000,912.638245,3401905
2018-01-08,926.099976,931.000000,923.500000,928.549988,917.877319,4035417
2018-01-09,928.150024,943.900024,924.000000,940.950012,930.134766,6534997
2018-01-10,943.000000,947.400024,935.500000,942.349976,931.518677,5361502
2018-01-11,941.799988,942.650024,935.000000,937.750000,926.971558,3588377
2018-01-12,943.000000,952.799988,938.250000,949.000000,938.092285,6890028
2018-01-15,950.000000,958.500000,945.200012,949.150024,938.240540,5084113
2018-01-16,947.700012,947.700012,920.000000,922.950012,912.341675,4948895
2018-01-17,926.000000,929.000000,907.000000,924.500000,913.873840,6036432
2018-01-18,929.000000,929.599976,915.099976,919.700012,909.129028,4289053
2018-01-19,923.000000,934.400024,922.099976,931.299988,920.595703,4559564
2018-01-22,948.000000,974.299988,940.000000,971.500000,960.333679,20892838
2018-01-23,975.000000,990.950012,975.000000,983.250000,971.948547,10298500
2018-01-24,981.750000,981.750000,962.650024,966.349976,955.242798,6532672
2018-01-25,967.900024,972.000000,956.150024,965.900024,954.798035,6249419
2018-01-29,966.200012,977.299988,959.299988,964.500000,953.414063,4524605
2018-01-30,965.799988,965.799988,949.000000,950.400024,939.476196,4198139
2018-01-31,950.000000,964.500000,941.549988,961.299988,950.250854,5738209
2018-02-01,963.250000,972.599976,936.599976,943.849976,933.001404,7554587
2018-02-02,935.000000,943.950012,901.000000,904.349976,893.955444,13242095
2018-02-05,894.000000,912.500000,881.799988,902.150024,891.780823,8773525
2018-02-06,877.000000,898.000000,871.000000,892.099976,881.846252,11000567
2018-02-07,902.549988,905.400024,890.000000,894.400024,884.119812,7100838
2018-02-08,897.900024,910.650024,892.349976,904.549988,894.153137,6320734
2018-02-09,889.000000,902.000000,886.000000,897.849976,887.530151,5294279
2018-02-12,903.000000,918.200012,902.049988,915.500000,904.977295,5429792
2018-02-14,923.000000,942.500000,921.000000,933.650024,922.918701,10170959
2018-02-15,937.650024,945.750000,928.150024,935.650024,924.895691,6109454
2018-02-16,939.599976,942.599976,918.099976,921.299988,910.710632,4401672
2018-02-19,921.000000,932.000000,913.549988,927.000000,916.345093,4087936
2018-02-20,929.000000,929.549988,918.799988,921.099976,910.512939,3866919
2018-02-21,930.000000,932.500000,922.150024,929.349976,918.668091,5448230
2018-02-22,922.000000,931.000000,920.000000,924.349976,913.725525,5118850
2018-02-23,925.400024,938.000000,922.750000,934.250000,923.511780,4850839
2018-02-26,939.000000,944.900024,936.599976,938.700012,927.910706,3856478
2018-02-27,939.000000,955.799988,938.349976,950.500000,939.575012,6410097
2018-02-28,945.950012,957.099976,943.200012,954.549988,943.578491,25898694
2018-03-01,949.750000,959.900024,945.950012,948.400024,937.499146,4094652
2018-03-05,943.000000,950.150024,921.599976,924.099976,913.478455,5634893
2018-03-06,929.000000,936.200012,905.099976,910.849976,900.380737,7323680
2018-03-07,909.250000,909.250000,888.049988,889.750000,879.523254,7247708
2018-03-08,897.650024,914.500000,893.299988,911.450012,900.973877,6072983
2018-03-09,914.900024,919.349976,911.049988,913.099976,902.604858,4863577
2018-03-12,920.000000,933.099976,917.549988,930.299988,919.607178,3801407
2018-03-13,931.900024,936.000000,921.349976,931.849976,921.139343,5096825
2018-03-14,928.799988,932.049988,919.200012,929.049988,918.371521,6731530
2018-03-15,925.000000,929.450012,910.000000,911.799988,901.319824,5811424
2018-03-16,909.000000,909.700012,886.049988,900.049988,889.704834,14087564
2018-03-19,901.000000,906.900024,892.000000,895.500000,885.207153,5774392
2018-03-20,893.299988,904.000000,887.049988,889.799988,879.572632,6945721
2018-03-21,894.849976,902.349976,893.299988,896.900024,886.591125,6727261
2018-03-22,896.000000,911.950012,895.750000,908.150024,897.711792,10116965
2018-03-23,890.599976,900.000000,889.099976,893.900024,883.625610,10729694
2018-03-26,893.950012,904.299988,892.500000,901.099976,890.742737,6047262
2018-03-27,907.200012,910.750000,897.000000,899.799988,889.457764,6939577
2018-03-28,895.799988,895.849976,880.000000,882.700012,872.554321,8759586
2018-04-02,893.000000,900.950012,886.500000,892.950012,882.686523,5712065
2018-04-03,891.000000,901.700012,885.250000,899.549988,889.210632,6364728
2018-04-04,904.700012,911.799988,892.049988,894.900024,884.614136,6498407
2018-04-05,905.099976,910.000000,903.500000,908.200012,897.761230,3898676
2018-04-06,908.000000,918.500000,905.000000,911.000000,900.528992,4418462
2018-04-09,912.549988,919.000000,912.549988,916.000000,905.471558,3572251
2018-04-10,918.400024,923.900024,914.150024,917.049988,906.509460,3865402
2018-04-11,921.799988,932.750000,916.049988,930.849976,920.150818,6007539
2018-04-12,929.849976,936.650024,924.200012,928.700012,918.025574,4947725
2018-04-13,932.700012,941.700012,928.700012,938.849976,928.058899,5767984
2018-04-16,934.450012,940.000000,928.500000,937.049988,926.279602,4084450
2018-04-17,940.000000,947.200012,936.000000,944.250000,933.396851,4388713
2018-04-18,945.250000,948.200012,935.049988,938.000000,927.218689,3365196
2018-04-19,939.099976,945.000000,935.000000,942.299988,931.469238,4481413
2018-04-20,938.000000,941.849976,921.200012,927.900024,917.234802,3349519
2018-04-23,930.000000,944.349976,928.500000,936.000000,925.241699,3508515
2018-04-24,935.799988,975.700012,935.000000,970.049988,958.900269,9107264
2018-04-25,973.650024,981.799988,963.549988,970.500000,959.345154,6436620
2018-04-26,973.000000,988.000000,962.250000,975.349976,964.139404,15588001
2018-04-27,989.799988,1011.000000,985.500000,996.299988,984.848572,11666267
2018-04-30,982.000000,992.599976,960.000000,963.299988,952.227905,8871802
2018-05-02,967.000000,979.200012,965.049988,972.700012,961.519836,6117761
2018-05-03,977.900024,977.900024,959.250000,961.599976,950.547424,3947546
2018-05-04,962.849976,964.700012,950.000000,953.950012,942.985352,3795692
2018-05-07,958.849976,973.250000,956.349976,971.000000,959.839355,3512532
2018-05-08,977.500000,982.000000,965.200012,967.099976,955.984192,4934036
2018-05-09,965.900024,984.299988,962.250000,976.700012,965.473877,4494423
2018-05-10,980.000000,984.599976,974.250000,981.150024,969.872742,4014645
2018-05-11,981.250000,991.299988,977.750000,989.250000,977.879639,4011516
2018-05-14,991.950012,991.950012,976.700012,986.599976,975.260071,2579561
2018-05-15,983.049988,1000.000000,976.650024,978.950012,967.698059,4800923
2018-05-16,974.000000,974.000000,952.450012,956.150024,945.160095,8613363
2018-05-17,959.349976,960.000000,941.500000,945.349976,934.484192,4733477
2018-05-18,945.599976,953.500000,932.000000,933.849976,923.116333,5230037
2018-05-21,930.750000,935.700012,922.099976,931.349976,920.645142,6624893
2018-05-22,933.150024,934.000000,925.000000,926.750000,916.098022,5170585
2018-05-23,926.000000,926.000000,909.150024,912.250000,901.764648,4567562
2018-05-24,914.000000,921.000000,910.150024,915.849976,905.323242,5317983
2018-05-25,916.000000,923.400024,914.450012,920.799988,910.216370,8129520
2018-05-28,924.900024,927.000000,918.099976,920.400024,909.820984,5197835
2018-05-29,921.500000,928.000000,914.400024,917.450012,906.904907,8173396
2018-05-30,914.849976,923.200012,906.599976,916.099976,905.570374,5991222
2018-05-31,921.000000,922.299988,914.549988,921.349976,910.760010,16951801
2018-06-01,920.000000,935.750000,918.450012,930.549988,919.854309,8765835
2018-06-04,933.400024,944.000000,930.549988,940.849976,930.035889,5600357
2018-06-05,942.799988,955.000000,941.000000,947.650024,936.757813,7971524
2018-06-06,947.000000,956.000000,942.650024,954.400024,943.430176,4189483
2018-06-07,954.900024,976.000000,954.450012,971.349976,960.185303,6857300
2018-06-08,966.349976,986.549988,960.599976,984.349976,973.035889,6532599
2018-06-11,987.099976,999.950012,979.049988,982.650024,971.355530,6866053
2018-06-12,983.400024,1000.000000,980.299988,997.150024,985.688843,7445221
2018-06-13,1000.000000,1005.900024,989.500000,1002.500000,990.977356,5926020
2018-06-14,997.450012,1011.799988,987.400024,1007.950012,996.364746,5484867
2018-06-15,1006.000000,1023.500000,999.250000,1014.200012,1002.542847,11294702
2018-06-18,1008.799988,1020.450012,1007.000000,1015.549988,1003.877319,5652374
2018-06-19,1013.900024,1014.799988,993.650024,996.049988,984.601440,6346101
2018-06-20,996.000000,1022.900024,994.849976,1019.250000,1007.534851,7193824
2018-06-21,1023.450012,1036.000000,1021.299988,1031.949951,1020.088806,10509756
2018-06-22,1028.400024,1029.199951,1008.450012,1012.500000,1000.862366,16169978
2018-06-25,1011.400024,1016.500000,1002.299988,1004.450012,992.904907,5197694
2018-06-26,1006.000000,1006.000000,975.250000,978.950012,967.698059,8068585
2018-06-27,978.500000,985.400024,962.700012,965.849976,960.580688,8958555
2018-06-28,962.000000,968.500000,940.299988,944.950012,939.794739,8581234
2018-06-29,949.099976,975.500000,949.000000,972.450012,967.144714,7966401
2018-07-02,972.349976,972.349976,957.000000,960.599976,955.359314,6660916
2018-07-03,965.000000,978.450012,960.349976,971.299988,966.000977,5067261
2018-07-04,971.799988,992.000000,971.000000,990.099976,984.698364,5000724
2018-07-05,997.000000,1008.400024,958.599976,964.500000,959.238037,18719353
2018-07-06,964.750000,983.000000,964.500000,977.549988,972.216858,9161266
2018-07-09,987.099976,1000.000000,983.500000,997.099976,991.660156,5170189
2018-07-10,1002.750000,1028.500000,1000.000000,1025.699951,1020.104126,10444513
2018-07-11,1025.000000,1040.900024,1017.849976,1038.800049,1033.132813,8665072
2018-07-12,1044.349976,1099.000000,1042.599976,1082.349976,1076.445068,24109297
2018-07-13,1080.500000,1109.000000,1080.000000,1099.800049,1093.799927,17967282
2018-07-16,1099.800049,1108.900024,1073.050049,1076.199951,1070.328613,6595781
2018-07-17,1078.300049,1095.949951,1069.599976,1092.349976,1086.390503,6469256
2018-07-18,1098.400024,1104.599976,1077.300049,1092.550049,1086.589478,4682099
2018-07-19,1093.300049,1115.000000,1086.349976,1104.849976,1098.822388,5433617
